Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
FIT_HPPP_Bound_060622_04.13947.13947.3.dta 113495 113495 0 0 58873 58873
FIT_HPPP_Bound_060622_04.13949.13949.3.dta 98945 98945 0 0 885 885
FIT_HPPP_Bound_060622_04.13950.13950.2.dta 60878 60878 0 0 2748 2748
FIT_HPPP_Bound_060622_04.13951.13951.2.dta 88171 88171 0 0 7993 7993
FIT_HPPP_Bound_060622_04.13951.13951.3.dta 88171 88171 0 0 7993 7993
FIT_HPPP_Bound_060622_04.13953.13953.2.dta 119656 119656 0 0 143 143
FIT_HPPP_Bound_060622_04.13954.13954.2.dta 37729 37729 0 0 395 395
FIT_HPPP_Bound_060622_04.13955.13955.3.dta 88355 88355 0 0 2821 2821
FIT_HPPP_Bound_060622_04.13957.13957.2.dta 132035 132035 0 0 4003 4003
FIT_HPPP_Bound_060622_04.13957.13957.3.dta 132035 132035 0 0 4003 4003
FIT_HPPP_Bound_060622_04.13958.13958.2.dta 99184 99184 0 0 74692 74692
FIT_HPPP_Bound_060622_04.13958.13958.3.dta 99184 99184 0 0 74692 74692
FIT_HPPP_Bound_060622_04.13959.13961.2.dta 274246 178283 0 0 264 149
FIT_HPPP_Bound_060622_04.13962.13962.2.dta 97095 97095 0 0 3289 3289
FIT_HPPP_Bound_060622_04.13963.13963.3.dta 95302 95302 0 0 4096 4096
FIT_HPPP_Bound_060622_04.13965.13965.1.dta 171285 171285 0 0 31395 31395
FIT_HPPP_Bound_060622_04.13966.13966.3.dta 95543 95543 0 0 10326 10326
FIT_HPPP_Bound_060622_04.13967.13967.3.dta 73715 73715 0 0 15284 15284
FIT_HPPP_Bound_060622_04.13969.13969.1.dta 218911 218911 0 0 35452 35452
FIT_HPPP_Bound_060622_04.13970.13970.2.dta 89296 89296 0 0 105 105
FIT_HPPP_Bound_060622_04.13971.13971.2.dta 132479 132479 0 0 402 402
FIT_HPPP_Bound_060622_04.13971.13971.3.dta 132479 132479 0 0 402 402
FIT_HPPP_Bound_060622_04.13973.13973.1.dta 739390 739390 0 0 34415 34415
FIT_HPPP_Bound_060622_04.13974.13974.1.dta 220897 220897 0 0 352 352
FIT_HPPP_Bound_060622_04.13975.13975.4.dta 66001 66001 0 0 810 810
FIT_HPPP_Bound_060622_04.13977.13977.2.dta 83979 83979 0 0 108 108
FIT_HPPP_Bound_060622_04.13978.13978.1.dta 303964 303964 0 0 1007 1007
FIT_HPPP_Bound_060622_04.13979.13979.2.dta 90019 90019 0 0 155 155
FIT_HPPP_Bound_060622_04.13981.13981.2.dta 95119 95119 0 0 650 650
FIT_HPPP_Bound_060622_04.13981.13981.3.dta 95119 95119 0 0 650 650
FIT_HPPP_Bound_060622_04.13982.13982.3.dta 122788 122788 0 0 1413 1413
FIT_HPPP_Bound_060622_04.13983.13983.1.dta 590073 590073 0 0 212514 212514
FIT_HPPP_Bound_060622_04.13985.13985.3.dta 108305 108305 0 0 1338 1338
FIT_HPPP_Bound_060622_04.13986.13986.2.dta 55874 55874 0 0 3229 3229
FIT_HPPP_Bound_060622_04.13986.13986.3.dta 55874 55874 0 0 3229 3229
FIT_HPPP_Bound_060622_04.13987.13987.1.dta 456841 456841 0 0 8222 8222
FIT_HPPP_Bound_060622_04.13989.13989.2.dta 106631 106631 0 0 178 178
FIT_HPPP_Bound_060622_04.13990.13990.2.dta 94331 94331 0 0 776 776
FIT_HPPP_Bound_060622_04.13990.13990.3.dta 94331 94331 0 0 776 776
FIT_HPPP_Bound_060622_04.13991.13991.2.dta 69307 69307 0 0 352 352
FIT_HPPP_Bound_060622_04.13991.13991.3.dta 69307 69307 0 0 352 352
FIT_HPPP_Bound_060622_04.13993.13993.2.dta 70473 70473 0 0 2788 2788
FIT_HPPP_Bound_060622_04.13993.13993.3.dta 70473 70473 0 0 2788 2788
FIT_HPPP_Bound_060622_04.13994.13994.4.dta 54913 54913 0 0 950 950
FIT_HPPP_Bound_060622_04.13995.13995.3.dta 65385 65385 0 0 1538 1538
FIT_HPPP_Bound_060622_04.13997.13997.1.dta 82346 82346 0 0 4867 4867
FIT_HPPP_Bound_060622_04.13998.13998.2.dta 48871 48871 0 0 1444 1444
FIT_HPPP_Bound_060622_04.13999.13999.2.dta 64727 64727 0 0 3397 3397
FIT_HPPP_Bound_060622_04.14001.14001.1.dta 442598 442598 0 0 8447 8447
FIT_HPPP_Bound_060622_04.14002.14002.2.dta 96550 96550 0 0 3764 3764
FIT_HPPP_Bound_060622_04.14002.14002.3.dta 96550 96550 0 0 3764 3764
FIT_HPPP_Bound_060622_04.14003.14003.1.dta 52800 52800 0 0 8173 8173
FIT_HPPP_Bound_060622_04.14005.14005.2.dta 98727 98727 0 0 1842 1842
FIT_HPPP_Bound_060622_04.14006.14006.3.dta 29896 29896 0 0 7841 7841
FIT_HPPP_Bound_060622_04.14007.14007.2.dta 63393 63393 0 0 3517 3517
FIT_HPPP_Bound_060622_04.14007.14007.3.dta 63393 63393 0 0 3517 3517
FIT_HPPP_Bound_060622_04.14009.14009.2.dta 556605 556605 0 0 163403 163403
FIT_HPPP_Bound_060622_04.14010.14010.2.dta 46483 46483 0 0 1929 1929
FIT_HPPP_Bound_060622_04.14010.14010.3.dta 46483 46483 0 0 1929 1929
FIT_HPPP_Bound_060622_04.14011.14011.2.dta 74859 74859 0 0 2919 2919
FIT_HPPP_Bound_060622_04.14013.14013.2.dta 82675 82675 0 0 3306 3306
FIT_HPPP_Bound_060622_04.14014.14014.1.dta 653213 653213 0 0 5950 5950
FIT_HPPP_Bound_060622_04.14015.14015.2.dta 49804 49804 0 0 9317 9317
FIT_HPPP_Bound_060622_04.14015.14015.3.dta 49804 49804 0 0 9317 9317
FIT_HPPP_Bound_060622_04.14017.14017.3.dta 90464 90464 0 0 7269 7269
FIT_HPPP_Bound_060622_04.14018.14018.3.dta 91644 91644 0 0 7138 7138
FIT_HPPP_Bound_060622_04.14019.14019.2.dta 72680 72680 0 0 3843 3843
FIT_HPPP_Bound_060622_04.14019.14019.3.dta 72680 72680 0 0 3843 3843
FIT_HPPP_Bound_060622_04.14021.14021.1.dta 247880 247880 0 0 5528 5528
FIT_HPPP_Bound_060622_04.14022.14022.2.dta 130500 130500 0 0 5005 5005
FIT_HPPP_Bound_060622_04.14023.14023.2.dta 27807 27807 0 0 98 98
FIT_HPPP_Bound_060622_04.14025.14025.1.dta 297102 297102 0 0 3936 3936
FIT_HPPP_Bound_060622_04.14026.14026.2.dta 92261 92261 0 0 4139 4139
FIT_HPPP_Bound_060622_04.14027.14027.2.dta 32899 32899 0 0 129 129
FIT_HPPP_Bound_060622_04.14029.14029.2.dta 67922 67922 0 0 969 969
FIT_HPPP_Bound_060622_04.14029.14029.3.dta 67922 67922 0 0 969 969
FIT_HPPP_Bound_060622_04.14030.14030.2.dta 81388 81388 0 0 8108 8108
FIT_HPPP_Bound_060622_04.14030.14030.3.dta 81388 81388 0 0 8108 8108
FIT_HPPP_Bound_060622_04.14031.14031.2.dta 36302 36302 0 0 144 144
FIT_HPPP_Bound_060622_04.14033.14033.2.dta 0 0 0 0 874 874
FIT_HPPP_Bound_060622_04.14033.14033.3.dta 0 0 0 0 874 874
FIT_HPPP_Bound_060622_04.14034.14034.2.dta 659259 659259 0 0 166773 166773
FIT_HPPP_Bound_060622_04.14035.14035.2.dta 51026 51026 0 0 2829 2829
FIT_HPPP_Bound_060622_04.14035.14035.3.dta 51026 51026 0 0 2829 2829
FIT_HPPP_Bound_060622_04.14037.14037.2.dta 154078 154078 0 0 5423 5423
FIT_HPPP_Bound_060622_04.14039.14039.1.dta 40746 40746 0 0 62764 62764
FIT_HPPP_Bound_060622_04.14041.14041.2.dta 190058 190058 0 0 4851 4851
FIT_HPPP_Bound_060622_04.14042.14042.4.dta 69674 69674 0 0 4122 4122
FIT_HPPP_Bound_060622_04.14043.14043.2.dta 64281 64281 0 0 1505 1505
FIT_HPPP_Bound_060622_04.14043.14043.3.dta 64281 64281 0 0 1505 1505
FIT_HPPP_Bound_060622_04.14045.14045.2.dta 96020 96020 0 0 3683 3683
FIT_HPPP_Bound_060622_04.14045.14045.3.dta 96020 96020 0 0 3683 3683
FIT_HPPP_Bound_060622_04.14046.14046.1.dta 62696 62696 0 0 63476 63476
FIT_HPPP_Bound_060622_04.14047.14047.2.dta 56497 56497 0 0 8147 8147
FIT_HPPP_Bound_060622_04.14047.14047.3.dta 56497 56497 0 0 8147 8147
FIT_HPPP_Bound_060622_04.14049.14049.2.dta 83858 83858 0 0 1253 1253
FIT_HPPP_Bound_060622_04.14049.14049.3.dta 83858 83858 0 0 1253 1253
FIT_HPPP_Bound_060622_04.14050.14050.2.dta 63577 63577 0 0 725 725
FIT_HPPP_Bound_060622_04.14051.14051.3.dta 53438 53438 0 0 2282 2282
FIT_HPPP_Bound_060622_04.14053.14053.2.dta 96662 96662 0 0 1184 1184
FIT_HPPP_Bound_060622_04.14053.14053.3.dta 96662 96662 0 0 1184 1184
FIT_HPPP_Bound_060622_04.14054.14054.3.dta 48343 48343 0 0 2164 2164
FIT_HPPP_Bound_060622_04.14055.14055.1.dta 313213 313213 0 0 984 984
FIT_HPPP_Bound_060622_04.14057.14057.2.dta 674071 674071 0 0 70562 70562
FIT_HPPP_Bound_060622_04.14058.14058.2.dta 289961 289961 0 0 75313 75313
FIT_HPPP_Bound_060622_04.14059.14059.1.dta 300853 300853 0 0 2501 2501
FIT_HPPP_Bound_060622_04.14061.14061.2.dta 545829 545829 0 0 66680 66680
FIT_HPPP_Bound_060622_04.14062.14062.1.dta 464693 464693 0 0 2941 2941
FIT_HPPP_Bound_060622_04.14064.14064.1.dta 558750 558750 0 0 5966 5966
FIT_HPPP_Bound_060622_04.14065.14065.4.dta 36335 36335 0 0 1869 1869
FIT_HPPP_Bound_060622_04.14066.14066.3.dta 36167 36167 0 0 2772 2772
FIT_HPPP_Bound_060622_04.14068.14069.1.dta 1857438 928719 0 0 155795 136706
FIT_HPPP_Bound_060622_04.14071.14071.1.dta 0 0 0 0 9892 9892
FIT_HPPP_Bound_060622_04.14072.14072.2.dta 48654 48654 0 0 667 667
FIT_HPPP_Bound_060622_04.14072.14072.3.dta 48654 48654 0 0 667 667
FIT_HPPP_Bound_060622_04.14073.14073.1.dta 292604 292604 0 0 914 914
FIT_HPPP_Bound_060622_04.14075.14075.1.dta 237795 237795 0 0 6684 6684
FIT_HPPP_Bound_060622_04.14076.14076.1.dta 53625 53625 0 0 18997 18997
FIT_HPPP_Bound_060622_04.14077.14077.2.dta 25862 25862 0 0 3597 3597
FIT_HPPP_Bound_060622_04.14077.14077.3.dta 25862 25862 0 0 3597 3597
FIT_HPPP_Bound_060622_04.14079.14079.2.dta 741860 741860 0 0 73851 73851
FIT_HPPP_Bound_060622_04.14080.14081.1.dta 0 0 0 0 25974 17015
FIT_HPPP_Bound_060622_04.14083.14083.2.dta 87088 87088 0 0 6488 6488
FIT_HPPP_Bound_060622_04.14084.14084.1.dta 263859 263859 0 0 7312 7312
FIT_HPPP_Bound_060622_04.14085.14085.3.dta 72297 72297 0 0 3888 3888
FIT_HPPP_Bound_060622_04.14087.14087.2.dta 645869 645869 0 0 65375 65375
FIT_HPPP_Bound_060622_04.14088.14088.1.dta 180666 180666 0 0 40836 40836
FIT_HPPP_Bound_060622_04.14089.14089.2.dta 57960 57960 0 0 1504 1504
FIT_HPPP_Bound_060622_04.14091.14091.2.dta 67871 67871 0 0 13539 13539
FIT_HPPP_Bound_060622_04.14092.14092.1.dta 79205 79205 0 0 6802 6802
FIT_HPPP_Bound_060622_04.14093.14093.1.dta 196445 196445 0 0 19361 19361
FIT_HPPP_Bound_060622_04.14095.14095.1.dta 49660 49660 0 0 7639 7639
FIT_HPPP_Bound_060622_04.14096.14096.1.dta 133810 133810 0 0 39092 39092
FIT_HPPP_Bound_060622_04.14097.14097.2.dta 33783 33783 0 0 8056 8056
FIT_HPPP_Bound_060622_04.14097.14097.3.dta 33783 33783 0 0 8056 8056
FIT_HPPP_Bound_060622_04.14099.14099.1.dta 58348932 58348932 0 0 2223668 2223668
FIT_HPPP_Bound_060622_04.14100.14100.1.dta 183940 183940 0 0 19431 19431
FIT_HPPP_Bound_060622_04.14101.14101.1.dta 39977 39977 0 0 959 959
FIT_HPPP_Bound_060622_04.14103.14103.1.dta 58399184 58399184 0 0 4366274 4366274
FIT_HPPP_Bound_060622_04.14104.14104.2.dta 14576093 14576093 0 0 1085310 1085310
FIT_HPPP_Bound_060622_04.14105.14105.2.dta 176446 176446 0 0 31478 31478
FIT_HPPP_Bound_060622_04.14107.14107.2.dta 13019808 13019808 0 0 1779117 1779117
FIT_HPPP_Bound_060622_04.14108.14108.1.dta 53574508 53574508 0 0 4347163 4347163
FIT_HPPP_Bound_060622_04.14109.14109.1.dta 317753 317753 0 0 5392295 5392295
FIT_HPPP_Bound_060622_04.14111.14111.2.dta 114649 114649 0 0 37074 37074
FIT_HPPP_Bound_060622_04.14112.14112.2.dta 46260 46260 0 0 32109 32109
FIT_HPPP_Bound_060622_04.14112.14112.3.dta 46260 46260 0 0 32109 32109
FIT_HPPP_Bound_060622_04.14113.14113.1.dta 82319 82319 0 0 7504 7504
FIT_HPPP_Bound_060622_04.14115.14115.2.dta 14208872 14208872 0 0 1123264 1123264
FIT_HPPP_Bound_060622_04.14116.14116.2.dta 519547 519547 0 0 89311 89311
FIT_HPPP_Bound_060622_04.14117.14117.2.dta 14208872 14208872 0 0 1033686 1033686
FIT_HPPP_Bound_060622_04.14119.14119.1.dta 61926724 61926724 0 0 890683 890683
FIT_HPPP_Bound_060622_04.14120.14120.2.dta 576031 576031 0 0 69630 69630
FIT_HPPP_Bound_060622_04.14121.14121.1.dta 367527 367527 0 0 1024900 1024900
FIT_HPPP_Bound_060622_04.14123.14123.2.dta 373748 373748 0 0 70996 70996
FIT_HPPP_Bound_060622_04.14124.14124.1.dta 345689 345689 0 0 6232 6232
FIT_HPPP_Bound_060622_04.14125.14125.2.dta 65459 65459 0 0 42121 42121
FIT_HPPP_Bound_060622_04.14125.14125.3.dta 65459 65459 0 0 42121 42121
FIT_HPPP_Bound_060622_04.14127.14127.1.dta 538335 538335 0 0 2034 2034
FIT_HPPP_Bound_060622_04.14128.14128.1.dta 479440 479440 0 0 65874 65874
FIT_HPPP_Bound_060622_04.14129.14129.2.dta 416402 416402 0 0 81288 81288
FIT_HPPP_Bound_060622_04.14131.14131.1.dta 547604 547604 0 0 74907 74907
FIT_HPPP_Bound_060622_04.14132.14132.1.dta 457061 457061 0 0 2549 2549
FIT_HPPP_Bound_060622_04.14133.14133.2.dta 415351 415351 0 0 87 87
FIT_HPPP_Bound_060622_04.14133.14133.3.dta 415351 415351 0 0 87 87
FIT_HPPP_Bound_060622_04.14135.14135.1.dta 452452 452452 0 0 2171 2171
FIT_HPPP_Bound_060622_04.14136.14136.1.dta 302973 302973 0 0 4761 4761
FIT_HPPP_Bound_060622_04.14137.14137.2.dta 383836 383836 0 0 138 138
FIT_HPPP_Bound_060622_04.14137.14137.3.dta 383836 383836 0 0 138 138
FIT_HPPP_Bound_060622_04.14139.14139.1.dta 353975 353975 0 0 4577 4577
FIT_HPPP_Bound_060622_04.14140.14140.2.dta 336726 336726 0 0 406 406
FIT_HPPP_Bound_060622_04.14140.14140.3.dta 336726 336726 0 0 406 406
FIT_HPPP_Bound_060622_04.14141.14141.1.dta 231185 231185 0 0 62451 62451
FIT_HPPP_Bound_060622_04.14143.14143.2.dta 92068 92068 0 0 247 247
FIT_HPPP_Bound_060622_04.14144.14144.1.dta 337246 337246 0 0 185 185
FIT_HPPP_Bound_060622_04.14145.14145.1.dta 242439 242439 0 0 65261 65261
FIT_HPPP_Bound_060622_04.14147.14147.2.dta 112481 112481 0 0 177 177
FIT_HPPP_Bound_060622_04.14148.14148.2.dta 174964 174964 0 0 955 955
FIT_HPPP_Bound_060622_04.14148.14148.3.dta 174964 174964 0 0 955 955
FIT_HPPP_Bound_060622_04.14149.14149.1.dta 164866 164866 0 0 19549 19549
FIT_HPPP_Bound_060622_04.14151.14151.1.dta 201361 201361 0 0 12704 12704
FIT_HPPP_Bound_060622_04.14152.14152.1.dta 166911 166911 0 0 14722 14722
FIT_HPPP_Bound_060622_04.14153.14153.2.dta 0 0 0 0 1098 1098
FIT_HPPP_Bound_060622_04.14153.14153.3.dta 0 0 0 0 1098 1098
FIT_HPPP_Bound_060622_04.14155.14155.1.dta 182772 182772 0 0 12368 12368
FIT_HPPP_Bound_060622_04.14156.14156.3.dta 110560 110560 0 0 6618 6618
FIT_HPPP_Bound_060622_04.14157.14157.2.dta 396964 396964 0 0 80747 80747
FIT_HPPP_Bound_060622_04.14159.14159.3.dta 69408 69408 0 0 3028 3028
FIT_HPPP_Bound_060622_04.14160.14160.3.dta 63304 63304 0 0 1589 1589
FIT_HPPP_Bound_060622_04.14161.14161.4.dta 106830 106830 0 0 3743 3743
FIT_HPPP_Bound_060622_04.14163.14163.1.dta 370093 370093 0 0 33803 33803
FIT_HPPP_Bound_060622_04.14164.14164.4.dta 128470 128470 0 0 3563 3563
FIT_HPPP_Bound_060622_04.14165.14165.3.dta 56774 56774 0 0 864 864
FIT_HPPP_Bound_060622_04.14167.14167.1.dta 249788 249788 0 0 18095 18095
FIT_HPPP_Bound_060622_04.14168.14168.3.dta 76544 76544 0 0 949 949
FIT_HPPP_Bound_060622_04.14169.14169.3.dta 74180 74180 0 0 1777 1777
FIT_HPPP_Bound_060622_04.14171.14171.3.dta 55819 55819 0 0 30355 30355
FIT_HPPP_Bound_060622_04.14172.14172.3.dta 56415 56415 0 0 10761 10761
FIT_HPPP_Bound_060622_04.14173.14173.2.dta 96824 96824 0 0 4574 4574
FIT_HPPP_Bound_060622_04.14173.14173.3.dta 96824 96824 0 0 4574 4574
FIT_HPPP_Bound_060622_04.14175.14175.3.dta 52291 52291 0 0 30883 30883
FIT_HPPP_Bound_060622_04.14176.14176.3.dta 87843 87843 0 0 1524 1524
FIT_HPPP_Bound_060622_04.14177.14177.3.dta 89871 89871 0 0 4153 4153
FIT_HPPP_Bound_060622_04.14179.14179.3.dta 64492 64492 0 0 13306 13306
FIT_HPPP_Bound_060622_04.14180.14180.2.dta 564161 564161 0 0 88309 88309
FIT_HPPP_Bound_060622_04.14181.14181.2.dta 88047 88047 0 0 5332 5332
FIT_HPPP_Bound_060622_04.14181.14181.3.dta 88047 88047 0 0 5332 5332
FIT_HPPP_Bound_060622_04.14183.14183.3.dta 78667 78667 0 0 2374 2374
FIT_HPPP_Bound_060622_04.14184.14184.3.dta 109527 109527 0 0 5139 5139
FIT_HPPP_Bound_060622_04.14185.14187.2.dta 131706 74774 0 0 72780 62758
FIT_HPPP_Bound_060622_04.14185.14187.3.dta 131706 74774 0 0 72780 62758
FIT_HPPP_Bound_060622_04.14188.14188.2.dta 25639 25639 0 0 119772 119772
FIT_HPPP_Bound_060622_04.14188.14188.3.dta 25639 25639 0 0 119772 119772
FIT_HPPP_Bound_060622_04.14189.14191.1.dta 81295 44543 0 0 1010 556
FIT_HPPP_Bound_060622_04.14192.14192.2.dta 22901 22901 0 0 2143 2143
FIT_HPPP_Bound_060622_04.14193.14193.1.dta 64645 64645 0 0 7686 7686
FIT_HPPP_Bound_060622_04.14195.14195.1.dta 119162 119162 0 0 21269 21269
FIT_HPPP_Bound_060622_04.14196.14196.1.dta 551511 551511 0 0 1460 1460
FIT_HPPP_Bound_060622_04.14197.14197.2.dta 28417 28417 0 0 7078 7078
FIT_HPPP_Bound_060622_04.14197.14197.3.dta 28417 28417 0 0 7078 7078
FIT_HPPP_Bound_060622_04.14199.14199.1.dta 137365 137365 0 0 23949 23949
FIT_HPPP_Bound_060622_04.14200.14200.2.dta 71513 71513 0 0 3097 3097
FIT_HPPP_Bound_060622_04.14201.14201.2.dta 25993 25993 0 0 226 226
FIT_HPPP_Bound_060622_04.14201.14201.3.dta 25993 25993 0 0 226 226
FIT_HPPP_Bound_060622_04.14203.14203.2.dta 46856 46856 0 0 129104 129104
FIT_HPPP_Bound_060622_04.14203.14203.3.dta 46856 46856 0 0 129104 129104
FIT_HPPP_Bound_060622_04.14204.14204.2.dta 68376 68376 0 0 3655 3655
FIT_HPPP_Bound_060622_04.14204.14204.3.dta 68376 68376 0 0 3655 3655
FIT_HPPP_Bound_060622_04.14205.14205.2.dta 43340 43340 0 0 2749 2749
FIT_HPPP_Bound_060622_04.14207.14207.1.dta 211618 211618 0 0 1655 1655
FIT_HPPP_Bound_060622_04.14208.14208.2.dta 23745 23745 0 0 151 151
FIT_HPPP_Bound_060622_04.14209.14209.1.dta 211618 211618 0 0 364 364
FIT_HPPP_Bound_060622_04.14211.14211.1.dta 442142 442142 0 0 131311 131311
FIT_HPPP_Bound_060622_04.14212.14212.2.dta 0 0 0 0 199 199
FIT_HPPP_Bound_060622_04.14213.14213.1.dta 28048 28048 0 0 8495 8495
FIT_HPPP_Bound_060622_04.14215.14215.1.dta 395486 395486 0 0 114384 114384
FIT_HPPP_Bound_060622_04.14216.14216.2.dta 47858 47858 0 0 177 177
FIT_HPPP_Bound_060622_04.14217.14217.3.dta 64484 64484 0 0 8611 8611
FIT_HPPP_Bound_060622_04.14219.14219.1.dta 476102 476102 0 0 813 813
FIT_HPPP_Bound_060622_04.14220.14220.2.dta 27849 27849 0 0 2098 2098
FIT_HPPP_Bound_060622_04.14221.14221.2.dta 12967 12967 0 0 189 189
FIT_HPPP_Bound_060622_04.14223.14223.3.dta 36253 36253 0 0 9925 9925
FIT_HPPP_Bound_060622_04.14224.14224.2.dta 42524 42524 0 0 900 900
FIT_HPPP_Bound_060622_04.14224.14224.3.dta 42524 42524 0 0 900 900
FIT_HPPP_Bound_060622_04.14225.14225.2.dta 0 0 0 0 877 877
FIT_HPPP_Bound_060622_04.14225.14225.3.dta 0 0 0 0 877 877
FIT_HPPP_Bound_060622_04.14227.14227.2.dta 44313 44313 0 0 4636 4636
FIT_HPPP_Bound_060622_04.14228.14228.3.dta 54630 54630 0 0 11931 11931
FIT_HPPP_Bound_060622_04.14229.14229.1.dta 51065 51065 0 0 603 603
FIT_HPPP_Bound_060622_04.14231.14231.1.dta 51708 51708 0 0 6155 6155
FIT_HPPP_Bound_060622_04.14232.14232.1.dta 760782 760782 0 0 10993 10993
FIT_HPPP_Bound_060622_04.14233.14233.2.dta 37643 37643 0 0 1150 1150
FIT_HPPP_Bound_060622_04.14233.14233.3.dta 37643 37643 0 0 1150 1150
FIT_HPPP_Bound_060622_04.14235.14235.2.dta 42186 42186 0 0 2551 2551
FIT_HPPP_Bound_060622_04.14235.14235.3.dta 42186 42186 0 0 2551 2551
FIT_HPPP_Bound_060622_04.14236.14236.1.dta 48878 48878 0 0 6240 6240
FIT_HPPP_Bound_060622_04.14237.14239.2.dta 95254 56881 0 0 3546 2004
FIT_HPPP_Bound_060622_04.14237.14239.3.dta 95254 56881 0 0 3546 2004
FIT_HPPP_Bound_060622_04.14240.14240.2.dta 35225 35225 0 0 2740 2740
FIT_HPPP_Bound_060622_04.14241.14241.4.dta 51468 51468 0 0 1322 1322
FIT_HPPP_Bound_060622_04.14243.14243.2.dta 66197 66197 0 0 4098 4098
FIT_HPPP_Bound_060622_04.14243.14243.3.dta 66197 66197 0 0 4098 4098
FIT_HPPP_Bound_060622_04.14244.14244.2.dta 0 0 0 0 3114 3114
FIT_HPPP_Bound_060622_04.14244.14244.3.dta 0 0 0 0 3114 3114
FIT_HPPP_Bound_060622_04.14245.14245.1.dta 252201 252201 0 0 6057 6057
FIT_HPPP_Bound_060622_04.14247.14247.3.dta 24899 24899 0 0 4522 4522
FIT_HPPP_Bound_060622_04.14248.14248.3.dta 41091 41091 0 0 5784 5784
FIT_HPPP_Bound_060622_04.14249.14249.1.dta 55248 55248 0 0 3070 3070
FIT_HPPP_Bound_060622_04.14251.14251.3.dta 60289 60289 0 0 5055 5055
FIT_HPPP_Bound_060622_04.14252.14252.3.dta 57658 57658 0 0 10626 10626
FIT_HPPP_Bound_060622_04.14253.14253.3.dta 45989 45989 0 0 13691 13691
FIT_HPPP_Bound_060622_04.14255.14255.1.dta 148470 148470 0 0 2808 2808
FIT_HPPP_Bound_060622_04.14256.14256.2.dta 128335 128335 0 0 9839 9839
FIT_HPPP_Bound_060622_04.14256.14256.3.dta 128335 128335 0 0 9839 9839
FIT_HPPP_Bound_060622_04.14257.14257.1.dta 52682 52682 0 0 3491 3491
FIT_HPPP_Bound_060622_04.14259.14259.1.dta 145892 145892 0 0 2661 2661
FIT_HPPP_Bound_060622_04.14260.14260.2.dta 120716 120716 0 0 15894 15894
FIT_HPPP_Bound_060622_04.14261.14261.2.dta 68178 68178 0 0 11222 11222
FIT_HPPP_Bound_060622_04.14261.14261.3.dta 68178 68178 0 0 11222 11222
FIT_HPPP_Bound_060622_04.14263.14263.2.dta 96286 96286 0 0 1084 1084
FIT_HPPP_Bound_060622_04.14263.14263.3.dta 96286 96286 0 0 1084 1084
FIT_HPPP_Bound_060622_04.14264.14264.2.dta 45042 45042 0 0 10113 10113
FIT_HPPP_Bound_060622_04.14264.14264.3.dta 45042 45042 0 0 10113 10113
FIT_HPPP_Bound_060622_04.14265.14265.2.dta 15350 15350 0 0 162 162
FIT_HPPP_Bound_060622_04.14268.14269.2.dta 231450 115725 0 0 102818 54414
FIT_HPPP_Bound_060622_04.14271.14271.2.dta 98593 98593 0 0 7606 7606
FIT_HPPP_Bound_060622_04.14272.14272.3.dta 72561 72561 0 0 3414 3414
FIT_HPPP_Bound_060622_04.14273.14273.3.dta 62304 62304 0 0 9008 9008
FIT_HPPP_Bound_060622_04.14275.14275.2.dta 140410 140410 0 0 7650 7650
FIT_HPPP_Bound_060622_04.14276.14276.1.dta 198276 198276 0 0 68935 68935
FIT_HPPP_Bound_060622_04.14277.14277.3.dta 81647 81647 0 0 5799 5799
FIT_HPPP_Bound_060622_04.14279.14279.2.dta 53488 53488 0 0 9175 9175
FIT_HPPP_Bound_060622_04.14279.14279.3.dta 53488 53488 0 0 9175 9175
FIT_HPPP_Bound_060622_04.14280.14280.2.dta 23994 23994 0 0 216 216
FIT_HPPP_Bound_060622_04.14281.14281.2.dta 0 0 0 0 130 130
FIT_HPPP_Bound_060622_04.14283.14283.1.dta 81654 81654 0 0 1928 1928
FIT_HPPP_Bound_060622_04.14284.14284.2.dta 38196 38196 0 0 1167 1167
FIT_HPPP_Bound_060622_04.14284.14284.3.dta 38196 38196 0 0 1167 1167
FIT_HPPP_Bound_060622_04.14285.14285.1.dta 26922 26922 0 0 67670 67670
FIT_HPPP_Bound_060622_04.14287.14287.1.dta 78480 78480 0 0 2063 2063
FIT_HPPP_Bound_060622_04.14288.14288.2.dta 37807 37807 0 0 7976 7976
FIT_HPPP_Bound_060622_04.14288.14288.3.dta 37807 37807 0 0 7976 7976
FIT_HPPP_Bound_060622_04.14289.14289.1.dta 187330 187330 0 0 6633 6633
FIT_HPPP_Bound_060622_04.14291.14291.2.dta 670527 670527 0 0 93407 93407
FIT_HPPP_Bound_060622_04.14292.14292.2.dta 317474 317474 0 0 109093 109093
FIT_HPPP_Bound_060622_04.14293.14293.1.dta 423457 423457 0 0 44207 44207
FIT_HPPP_Bound_060622_04.14295.14295.2.dta 339038 339038 0 0 99523 99523
FIT_HPPP_Bound_060622_04.14296.14296.1.dta 538664 538664 0 0 44499 44499
FIT_HPPP_Bound_060622_04.14297.14297.2.dta 57842 57842 0 0 8231 8231
FIT_HPPP_Bound_060622_04.14297.14297.3.dta 57842 57842 0 0 8231 8231
FIT_HPPP_Bound_060622_04.14299.14301.1.dta 2963675 987892 0 0 287213 150650
FIT_HPPP_Bound_060622_04.14303.14303.2.dta 650126 650126 0 0 79881 79881
